Price_Date,Crop,Modal_Price,lower_Modal_Price,upper_Modal_Price
2012-01-10,Rice,338.55911887398634,316.1179259617667,392.7590440981491
2012-01-17,Rice,349.4756174943925,309.37571380178906,381.0099568884635
2012-01-25,Rice,362.04084119454814,326.11617294407415,416.5827089483396
2012-02-01,Rice,346.9673379803359,302.2553138071825,365.3380077240913
2012-02-09,Rice,350.5373108130927,330.0019539224811,374.9165265259094
2012-02-16,Rice,349.73166348130104,319.69309616938096,372.6852535673485
2012-02-23,Rice,343.74822244845626,289.65661954323065,384.44119642250723
2012-03-02,Rice,343.25427849590886,292.5456869466299,376.5814888724616
2012-03-09,Rice,362.41769910459954,343.6627693942585,383.53047313983626
2012-03-17,Rice,364.0715898844188,321.79566889348206,399.78887556573216
2012-03-24,Rice,354.6520768271955,293.7550817715744,388.51545641663336
2012-04-01,Rice,334.745097497262,310.972340324345,401.31580229498036
2012-04-08,Rice,362.0443439051888,318.16546940521135,427.2851163749492
2012-04-15,Rice,356.075795144506,311.86021870957086,399.5706650454287
2012-04-23,Rice,353.33989871675107,319.16823493919827,389.9561573731307
2012-04-30,Rice,355.16179033257066,307.7211503904374,374.30658924628926
2012-05-08,Rice,347.935648042038,282.61572345380836,415.70307501109244
2012-05-15,Rice,357.36460639744064,314.1975868875335,386.42050135374507
2012-05-22,Rice,361.0437687840052,322.7855683088916,391.0905666588942
2012-05-30,Rice,351.9265211049849,324.4227980619692,382.4696661949526
2012-06-06,Rice,367.5841158391291,296.5191200060699,388.7321532000457
2012-06-14,Rice,367.3209185728528,327.48902731700696,437.66025999780294
2012-06-21,Rice,353.75297952773263,308.8000761429228,399.2549848007466
2012-06-28,Rice,347.1166198733953,326.1405731653457,382.65243572664343
2012-07-06,Rice,342.7088662217203,297.30838450871295,383.0859811307439
2012-07-13,Rice,346.1819377789059,294.71547968174207,365.6092337115585
2012-07-21,Rice,363.5570596506299,294.2050913183259,417.6025996173576
2012-07-28,Rice,350.4143543220694,292.79076064012014,383.7878199932299
2012-08-04,Rice,346.5489653952226,282.8514551198609,410.2727601250169
2012-08-12,Rice,340.82140219535734,311.45259373818635,368.83779705097527
2012-08-19,Rice,333.3481449199244,315.2282324785426,386.94988993927456
2012-08-27,Rice,334.9950933667325,313.40621892672783,398.3356120302063
2012-09-03,Rice,342.3564896587165,308.827501044583,364.75899316653323
2012-09-11,Rice,342.1921854712692,311.040988160419,386.5917357287937
2012-09-18,Rice,349.0370955516215,292.81965801405664,381.22869111245643
2012-09-25,Rice,352.4873505534271,282.60905918895816,407.880509342197
2012-10-03,Rice,362.88851869483454,319.01016396158695,393.864595526527
2012-10-10,Rice,342.4139437250649,324.62070478957435,384.99780369478697
2012-10-18,Rice,339.75179104741426,296.5987492172616,364.6272748015083
2012-10-25,Rice,350.95142702186337,286.66479996612804,400.57198245390174
2012-11-01,Rice,349.06687321756067,288.00476900971796,406.37038787496255
2012-11-09,Rice,329.0405853191511,289.2175763585846,385.4925692705711
2012-11-16,Rice,356.61915430485675,307.1990889134285,377.07223384560956
2012-11-24,Rice,342.8101462610597,302.04712078681825,399.82619969055145
2012-12-01,Rice,335.7902036812498,278.526948661696,392.32423548584745
2012-12-08,Rice,347.85416749116735,282.13307661720444,394.1637020373866
2012-12-16,Rice,328.1154611670866,266.22223090746735,379.1793888250714
2012-12-23,Rice,339.6499338305228,311.56568315321056,396.35120360908127
2012-12-31,Rice,353.42802269607193,312.71277088850115,381.15235700602244
2013-01-07,Rice,341.73819547825735,279.3111362411031,367.32577067867777
2013-01-14,Rice,337.70836608478925,278.58560710760815,405.14739622144583
2013-01-22,Rice,344.18064840998886,301.5804037416152,370.37203370906957
2013-01-29,Rice,333.72282001953056,297.7630763428809,382.2605694794859
2013-02-06,Rice,343.98046463987987,326.7541480531328,366.017348510134
2013-02-13,Rice,340.02092268692405,285.2913415851531,367.59439966696135
2013-02-21,Rice,335.6215955670338,291.1836237202701,361.6506251303675
2013-02-28,Rice,316.13620682479376,267.536664199578,363.95613407850004
2013-03-07,Rice,341.0025792769792,294.5289599866906,409.0338945876981
2013-03-15,Rice,336.76119719000786,303.1331325355583,370.7926081280511
2013-03-22,Rice,326.81307444452784,269.3932975716839,361.8587669601452
2013-03-30,Rice,348.51297412264654,330.50428737293686,405.54864085198534
2013-04-06,Rice,323.5475964403538,281.5827566152719,363.3148663876184
2013-04-13,Rice,331.0376394275051,310.4436418546665,361.55481276310655
2013-04-21,Rice,338.8208385653795,311.62457773559424,397.32462070434843
2013-04-28,Rice,327.57077588205686,305.2236644193218,387.1512710454514
2013-05-06,Rice,329.61907743252476,311.0505306497998,389.46442189375813
2013-05-13,Rice,319.27210970393674,298.9203308165871,356.7855944649933
2013-05-20,Rice,342.3058857159468,304.27537803843825,404.2135036261572
2013-05-28,Rice,321.4512207551108,283.5369843274236,385.7086088352364
2013-06-04,Rice,323.1107241033163,262.81254269747467,371.1835075923907
2013-06-12,Rice,329.36653208565735,283.4135104656936,367.9053368240559
2013-06-19,Rice,328.6262563681945,275.7154005927408,388.54790365870923
2013-06-26,Rice,326.25549722661873,278.4572820970817,367.3104766973392
2013-07-04,Rice,329.4785526520108,292.6471202052779,357.2309028451
2013-07-11,Rice,321.05262089446313,296.5639437795817,342.86345585442956
2013-07-19,Rice,331.6160050341789,282.57850497836944,372.71070857868074
2013-07-26,Rice,318.4456657149266,254.94277466349175,380.50709330728125
2013-08-03,Rice,319.5981226657518,268.9990860745935,354.20605818823464
2013-08-10,Rice,326.38666185856874,266.1060145421841,355.00662231647743
2013-08-17,Rice,351.81343216293817,295.3923532312624,382.0338944464153
2013-08-25,Rice,329.684928690948,291.2847448103722,356.50902883938136
2013-09-01,Rice,313.23921937823826,278.2343393529641,357.3586132743689
2013-09-09,Rice,323.21386684384953,296.01665366722654,364.2911280664484
2013-09-16,Rice,325.3672962675286,274.2815552247679,367.05133270014295
2013-09-23,Rice,316.2398480397323,262.13501951780006,371.64971189337183
2013-10-01,Rice,303.8395952474699,268.86656208258296,320.34578795842583
2013-10-08,Rice,309.1672930252607,272.4882080066624,344.15031779610746
2013-10-16,Rice,320.8138793871617,302.4397917711513,354.1708389581763
2013-10-23,Rice,313.22609799399464,267.01425984277824,360.8593918074556
2013-10-30,Rice,316.350120150153,281.48068620224655,333.53250920392213
2013-11-07,Rice,311.0179758095743,284.72032607292806,348.34669727667847
2013-11-14,Rice,301.5753532130201,256.78736519517815,341.7415279767396
2013-11-22,Rice,310.5782225386714,251.1304377645432,328.80067293211033
2013-11-29,Rice,315.04112761142153,268.59659122956253,364.59157369268513
2013-12-06,Rice,306.4777247193548,282.34760753289027,349.9654017363678
2013-12-14,Rice,311.69795372732295,265.64331075018697,352.3358970322052
2013-12-21,Rice,324.26025487145023,284.15316489734937,345.97681734377187
2013-12-29,Rice,301.8632288473219,245.1140282980198,328.34454408753425
2014-01-05,Rice,313.86230033485236,261.9660018216352,364.89559990834147
2014-01-12,Rice,295.36041484769225,260.56361561751305,352.77805364788503
2014-01-20,Rice,330.85209688879075,313.95002294173173,392.313774670753
2014-01-27,Rice,310.68765427332875,260.0827578416057,326.572295350867
2014-02-04,Rice,314.6071682943621,289.4641885256971,334.33908563430566
2014-02-11,Rice,314.10484962086736,272.6951036858903,370.14120483482935
2014-02-19,Rice,283.3585515891924,248.46548399646687,304.49815583667504
2014-02-26,Rice,300.4459348986487,246.19749929325621,341.37427488236256
2014-03-05,Rice,310.21679421740674,254.1462324321916,371.50681940092284
2014-03-13,Rice,292.9196104458244,256.94403521219215,319.992767483067
2014-03-20,Rice,311.1320082263772,279.8266855158645,372.4113618901603
2014-03-28,Rice,301.68822450978536,254.30054703216862,354.6612370450404
2014-04-04,Rice,313.84210982692593,282.4337347895358,343.2712872969
2014-04-11,Rice,312.45788170204725,289.7199436467078,339.56951389901803
2014-04-19,Rice,306.80880083731654,267.9191285453396,331.58629654856003
2014-04-26,Rice,304.9215034452352,278.67118912555316,364.25852825707136
2014-05-04,Rice,283.37791445941417,232.50397658387715,299.384983730087
2014-05-11,Rice,301.4290969400102,280.2067747300337,351.9884355058525
2014-05-18,Rice,287.420465039198,235.66693331814568,339.25857942788303
2014-05-26,Rice,295.539967906137,248.97149541448152,315.67441994434773
2014-06-02,Rice,301.17708285850756,255.78366899986793,338.6298709850859
2014-06-10,Rice,286.21751023269906,241.7588110957253,309.64450187816476
2014-06-17,Rice,290.0844103019865,244.3747145078067,336.2620325637627
2014-06-24,Rice,299.01797181544174,276.1312682845988,342.8845539769006
2014-07-02,Rice,284.0751553427662,256.6034091304707,306.5672596927996
2014-07-09,Rice,297.0106317820389,273.8352120714938,322.5923347707325
2014-07-17,Rice,303.5778389042209,278.99512405014866,320.815341414797
2014-07-24,Rice,282.5607452785147,236.43804298284329,325.94503001557587
2014-08-01,Rice,292.6944912489446,252.45674445959997,308.0667853301389
2014-08-08,Rice,306.59682540277447,286.98277395419336,353.743195159016
2014-08-15,Rice,279.7198966857623,259.80218723663995,307.52132077413404
2014-08-23,Rice,279.8623080951398,261.8896914775407,315.87696569069044
2014-08-30,Rice,292.85388131389936,243.9454493598823,311.4935325258167
2014-09-07,Rice,285.06569956185916,237.5921424182617,313.7865538623108
2014-09-14,Rice,290.3778883154102,237.96491445105153,308.05082811219205
2014-09-21,Rice,285.345688161453,242.374687654971,324.597839895159
2014-09-29,Rice,287.2956946499269,271.1892313403016,333.4318633976204
2014-10-06,Rice,278.07034518127614,237.4828511212696,320.25580965201664
2014-10-14,Rice,292.53765488092085,241.87902761858865,331.7051436919992
2014-10-21,Rice,300.4878352229654,281.47009913163555,331.3219820242626
2014-10-28,Rice,283.5644225372063,263.8859936637475,300.1498612999745
2014-11-05,Rice,282.37393273842764,257.8700512244982,312.0701150607875
2014-11-12,Rice,280.247465843862,237.3179782986794,296.0130490547753
2014-11-20,Rice,282.18946420602913,243.89498129422276,325.8717938333276
2014-11-27,Rice,290.1903527281118,258.617871803604,321.54602135280635
2014-12-04,Rice,291.93681548454873,261.27049442326535,347.28129170858654
2014-12-12,Rice,278.2832126504605,224.65262757899916,310.06494244718186
2014-12-19,Rice,278.9571686067772,262.9238016430428,301.0906166583703
2014-12-27,Rice,272.86053477190416,258.6625883549965,314.6489265039081
2015-01-03,Rice,275.2066006227865,258.40926535532907,303.18182615432426
2015-01-11,Rice,280.5769237613985,241.40609822798513,295.50573694445285
2015-01-18,Rice,288.375868370878,271.10501199506837,341.23215258576937
2015-01-25,Rice,263.3895972063724,229.30024313935996,314.4137388226941
2015-02-02,Rice,269.60586579712594,217.11393559265935,300.29003541591214
2015-02-09,Rice,263.76132060932844,230.36598565951763,292.4848126380486
2015-02-17,Rice,278.8861177853897,223.86480021616163,294.7408300440064
2015-02-24,Rice,285.4542551376858,254.78582607377973,333.46928677037556
2015-03-03,Rice,273.3010974871271,232.303018207434,304.977875931876
2015-03-11,Rice,267.0095224450712,228.40213920861783,308.04057418686705
2015-03-18,Rice,278.68496007804777,245.65192187974608,313.20020252497375
2015-03-26,Rice,282.55155462007275,255.30927095327536,327.3929216311126
2015-04-02,Rice,287.00647175553127,271.27360735181577,309.1865354735294
2015-04-09,Rice,284.2223365358472,266.90891611646634,311.2447897115028
2015-04-17,Rice,285.4048111992736,249.94576186764434,335.41468325621025
2015-04-24,Rice,281.8841674906184,247.7721155476302,337.3504199605757
2015-05-02,Rice,264.67367989553713,224.73135258659227,298.340770327028
2015-05-09,Rice,282.415795991204,246.58911005592654,310.0444150530379
2015-05-16,Rice,261.34342418914065,240.0410075559632,284.0717302698399
2015-05-24,Rice,278.7554093755359,259.80937908299614,310.44356913738045
2015-05-31,Rice,277.08228522605015,249.95385032637526,313.4759794932191
2015-06-08,Rice,253.9661371350516,231.5468080572574,276.416015381588
2015-06-15,Rice,273.29862018633753,218.99694584497004,308.22049201895607
2015-06-23,Rice,259.8136352564766,234.67771062081908,277.506655742435
2015-06-30,Rice,266.9551200066815,241.5543738703466,291.1321529016365
2015-07-07,Rice,261.6452154500574,214.6302466952117,280.1454718616974
2015-07-15,Rice,289.00467099866404,268.98934621842795,338.96694764923797
2015-07-22,Rice,271.57805947057875,239.61766318463827,316.24816685056885
2015-07-30,Rice,283.40564642490943,232.97827666424118,325.11113273579247
2015-08-06,Rice,267.19666528896516,214.05298736224282,298.09652903682183
2015-08-13,Rice,268.6927759687696,233.43219749581266,301.376856780619
2015-08-21,Rice,265.54337644691554,235.62870292658906,313.2075544276173
2015-08-28,Rice,266.5428707643122,222.41922599114557,317.49283537352
2015-09-05,Rice,281.21281703074845,255.1348418928513,328.25190258201735
2015-09-12,Rice,266.3455792513676,215.832196151861,294.40770264182646
2015-09-19,Rice,275.4037609108976,260.67644180145027,309.47602988638
2015-09-27,Rice,270.9029092283747,231.83307017956514,289.596049986925
2015-10-04,Rice,269.3609527004497,253.03475985865995,301.9430736927849
2015-10-12,Rice,274.36142596637677,260.1117357704466,327.84523633143056
2015-10-19,Rice,273.38654687587376,257.60795571051443,308.9951918386728
2015-10-26,Rice,253.51448579732153,207.9703626279483,266.83039132609616
2015-11-03,Rice,261.8828463134816,211.1824823777878,288.36766232821157
2015-11-10,Rice,268.69903672779066,229.25243412514715,289.2464623169275
2015-11-18,Rice,257.18065394754507,225.5756316131028,301.5179139404979
2015-11-25,Rice,269.2352953463991,233.44436740902896,311.0902944684978
2015-12-02,Rice,261.43598421625904,238.65496071359723,284.962574441413
2015-12-10,Rice,281.7911457201054,240.66642389133233,321.3631973726563
2015-12-17,Rice,269.28534272977026,254.42479820565347,300.62193549500574
2015-12-25,Rice,274.1940543306129,252.18488609996635,301.77764100378437
2016-01-01,Rice,272.5378448902217,220.20829217107897,324.6626763316702
2016-01-09,Rice,289.61447000815957,255.4165297402762,306.0798314871717
2016-01-16,Rice,278.2131625358105,251.4978195361465,333.1913674033332
2016-01-23,Rice,261.37412912718713,246.79350254748744,279.65284053505553
2016-01-31,Rice,281.0284193445464,251.61561790374085,309.47492767882153
2016-02-07,Rice,268.73824695319615,241.08788709559843,291.7374366596533
2016-02-15,Rice,272.35548429632036,227.06416131031372,298.51657535637526
2016-02-22,Rice,275.85812375591235,248.68387767093063,315.732349587019
2016-02-29,Rice,275.8159571081878,248.33786452908694,324.6449768492673
2016-03-08,Rice,279.69979035235696,264.5433116459698,298.3432794924882
2016-03-15,Rice,285.8470003669114,265.9126405276936,300.2001994955953
2016-03-23,Rice,297.2995844844125,273.33535336292266,343.43112247736246
2016-03-30,Rice,267.34824713274236,227.57873710847042,304.0577211840213
2016-04-06,Rice,274.6842709968188,258.3123631824616,314.8047005107165
2016-04-14,Rice,289.80062046418703,240.51187698199305,316.32330116143925
2016-04-21,Rice,272.4484707841528,256.90014693097396,316.9504417649012
2016-04-29,Rice,267.17846703703503,222.59226283296937,285.73234650663636
2016-05-06,Rice,283.13600416990045,268.97636323473176,307.267487005406
2016-05-13,Rice,279.5161512274903,247.69219303573738,327.34716823620323
2016-05-21,Rice,280.8105525275141,246.04098927894879,297.60391335908776
2016-05-28,Rice,284.38655171876627,253.653650521381,313.9321254439291
2016-06-05,Rice,290.36336131809634,253.83506688059836,323.25282331236093
2016-06-12,Rice,282.8640930519999,247.14443510306558,312.6964755643929
2016-06-20,Rice,268.1640276324268,252.6113290670347,319.1890980449837
2016-06-27,Rice,293.92469808115123,253.5025656776099,350.8765120390204
2016-07-04,Rice,276.16605184956853,232.2790118049519,294.34596760757483
2016-07-12,Rice,266.6195222227394,220.00223430155785,282.9068364485373
2016-07-19,Rice,286.8972991305401,258.90474242726765,318.4980967807596
2016-07-27,Rice,286.174642464019,266.69129383583305,331.3305158837159
2016-08-03,Rice,285.3876214049724,255.5768347867163,320.3157562154973
2016-08-10,Rice,275.9748904698514,234.02692066064856,322.5554657687153
2016-08-18,Rice,275.64374081268426,232.254684441492,303.30374352727995
2016-08-25,Rice,254.57788131932296,234.49289873573204,304.14821824134646
2016-09-02,Rice,265.0490582469503,234.19475176277393,297.35563262500153
2016-09-09,Rice,283.3970826931196,248.7703263735593,338.85876229373804
2016-09-16,Rice,273.31366458762056,228.18796652760798,316.1303139673023
2016-09-24,Rice,305.2284703841457,277.44498959188013,349.22554092063774
2016-10-01,Rice,292.99739111046966,263.27652471378315,327.13834824066544
2016-10-09,Rice,284.1379456658653,241.15939403386253,332.10733292855605
2016-10-16,Rice,285.63867200143113,236.28689013902854,301.0768564773475
2016-10-23,Rice,290.9507855218252,239.3518915735214,332.3934417971459
2016-10-31,Rice,283.89629475677094,269.35453322084567,319.2108895861312
2016-11-07,Rice,272.29736783149855,238.57559412468572,291.6403625494802
2016-11-15,Rice,290.6670395489163,256.17707186534966,338.8925374349309
2016-11-22,Rice,295.1775473227804,236.39999092692875,354.1702932818347
2016-11-30,Rice,288.51230533649687,243.34203698494605,303.12669899479636
2016-12-07,Rice,283.87103112171945,260.03115775368315,317.9930817672339
2016-12-14,Rice,294.53321783472967,250.67871445635345,310.9942687338905
2016-12-22,Rice,282.8673850743824,259.5990602346834,317.00666447742753
2016-12-29,Rice,302.4230083332419,252.9794275949153,318.9227337532559
2017-01-06,Rice,298.8172234973723,253.29319864774072,356.27277671342557
2017-01-13,Rice,295.46235424767434,264.2467930984666,335.2474350848863
2017-01-20,Rice,284.66372864988267,262.9806454983206,302.0672222478857
2017-01-28,Rice,292.2713723223486,275.03745143657943,343.9725180827584
2017-02-04,Rice,306.3412920786795,288.49564539383545,347.5889346538546
2017-02-12,Rice,298.28259963349126,268.5452072941982,319.6728277611773
2017-02-19,Rice,298.1031291490393,274.6608442732567,320.5124908236114
2017-02-26,Rice,312.68206668857147,291.4123964200573,348.4866559439685
2017-03-06,Rice,294.74707346328375,244.4980108060079,324.29537745254225
2017-03-13,Rice,292.6870604766018,235.4174816893423,315.79646377181746
2017-03-21,Rice,299.87193571730796,273.8884675025841,348.3092327531636
2017-03-28,Rice,304.78214972548517,245.1144302336801,335.9831238472281
2017-04-04,Rice,301.5302325322755,254.83552128174048,336.4839679296775
2017-04-12,Rice,300.3874248006023,273.0576209381779,359.7348809930927
2017-04-19,Rice,312.1380187179188,268.8234260787468,331.17845435330946
2017-04-27,Rice,303.7247234049138,275.8160481360632,328.48621122115543
2017-05-04,Rice,286.8434998281504,251.3143609285115,333.3688051461823
2017-05-12,Rice,311.3368601018669,287.7474344069215,365.5553760581704
